geoid,name,state,source_id,median_permitting_timeline,pctile_1,pctile_10,pctile_25,pctile_50,pctile_75,pctile_90,pctile_95,data_source,num_records,population,year
2300901185,Amherst town,Maine,,,,,,,,,,,,288,
3602902000,Amherst town,New York,1328,,,,,,,,,,,129577,
5101672,Amherst town,Virginia,,,,,,,,,,,,2299,
3101290,Amherst village,Nebraska,,,,,,,,,,,,247,
5501750,Amherst village,Wisconsin,,,,,,,,,,,,988,
3802060,Amidon city,North Dakota,,,,,,,,,,,,31,
2201885,Amite City town,Louisiana,,,,,,,,,,,,4033,
28005,Amite County,Mississippi,,,,,,,,,,,,11030,
501360,Amity city,Arkansas,,,,,,,,,,,,957,
4102000,Amity city,Oregon,,,,,,,,,,,,1764,
2300301220,Amity town,Maine,,,,,,,,,,,,284,
2901054,Amity town,Missouri,,,,,,,,,,,,76,
3600302011,Amity town,New York,,,,,,,,,,,,2181,
4201102328,Amity township,Pennsylvania,,,,,,,,,,,,13353,
3602044,Amityville village,New York,,,,,,,,,,,,9507,
1601990,Ammon city,Idaho,1448,,,,,,,,,,,17921,
1801450,Amo town,Indiana,,,,,,,,,,,,422,
2901072,Amoret city,Missouri,,,,,,,,,,,,135,
4002000,Amorita town,Oklahoma,,,,,,,,,,,,24,
2801260,Amory city,Mississippi,,,,,,,,,,,,6642,
2901090,Amsterdam city,Missouri,,,,,,,,,,,,146,
3602066,Amsterdam city,New York,2111,,,,,,,,,,,18244,
3605702077,Amsterdam town,New York,,,,,,,,,,,,5564,
3901938,Amsterdam village,Ohio,,,,,,,,,,,,416,
2201920,Anacoco village,Louisiana,,,,,,,,,,,,1066,
4002050,Anadarko city,Oklahoma,,,,,,,,,,,,5723,
202080,Anaktuvuk Pass city,Alaska,,,,,,,,,,,,222,
3802220,Anamoose city,North Dakota,,,,,,,,,,,,290,
7202680,Añasco zona urbana,Puerto Rico,,,,,,,,,,,,4562,
5401780,Anawalt town,West Virginia,,,,,,,,,,,,184,
1701361,Anchor village,Illinois,,,,,,,,,,,,249,
2101504,Anchorage city,Kentucky,,,,,,,,,,,,2419,
203000,Anchorage municipality,Alaska,,,,,,,,,,,,290674,
3602102099,Ancram town,New York,,,,,,,,,,,,1440,
2001775,Andale city,Kansas,,,,,,,,,,,,1169,
101708,Andalusia city,Alabama,,,,,,,,,,,,8841,
1701426,Andalusia village,Illinois,,,,,,,,,,,,1065,
203220,Anderson city,Alaska,,,,,,,,,,,,173,
1801468,Anderson city,Indiana,,,,,,,,,,,,55011,
2901198,Anderson city,Missouri,,,,,,,,,,,,2561,
20003,Anderson County,Kansas,,,,,,,,,,,,3685,
21005,Anderson County,Kentucky,1084,,,,,,,,,,,12136,
47001,Anderson County,Tennessee,2008,,,,,,,,,,,33817,
48001,Anderson County,Texas,,,,,,,,,,,,36994,
101756,Anderson town,Alabama,,,,,,,,,,,,241,
3906101980,Anderson township,Ohio,,,,,,,,,,,,43882,
1302256,Andersonville city,Georgia,,,,,,,,,,,,296,
3602502132,Andes town,New York,,,,,,,,,,,,1074,
3401330,Andover borough,New Jersey,,,,,,,,,,,,747,
1902080,Andover city,Iowa,,,,,,,,,,,,121,
2001800,Andover city,Kansas,,,,,,,,,,,,15460,
911001080,Andover town,Connecticut,,,,,,,,,,,,3160,
2301701325,Andover town,Maine,,,,,,,,,,,,703,
3301301460,Andover town,New Hampshire,,,,,,,,,,,,2151,
3600302154,Andover town,New York,,,,,,,,,,,,1738,
4601500,Andover town,South Dakota,,,,,,,,,,,,44,
5002701300,Andover town,Vermont,,,,,,,,,,,,612,
3403701360,Andover township,New Jersey,,,,,,,,,,,,6020,
1701491,Andover village,Illinois,,,,,,,,,,,,434,
3602143,Andover village,New York,,,,,,,,,,,,1018,
3902050,Andover village,Ohio,,,,,,,,,,,,708,
1902125,Andrew city,Iowa,,,,,,,,,,,,403,
29003,Andrew County,Missouri,,,,,,,,,,,,9717,
48003,Andrews County,Texas,,,,,,,,,,,,5122,
1801612,Andrews town,Indiana,,,,,,,,,,,,1113,
3701380,Andrews town,North Carolina,,,,,,,,,,,,2086,
4501450,Andrews town,South Carolina,,,,,,,,,,,,3617,
3802380,Aneta city,North Dakota,,,,,,,,,,,,150,
3503400,Angel Fire village,New Mexico,,,,,,,,,,,,963,
3600302187,Angelica town,New York,,,,,,,,,,,,1014,
3602176,Angelica village,New York,,,,,,,,,,,,625,
48005,Angelina County,Texas,,,,,,,,,,,,39664,
602112,Angels city,California,,,,,,,,,,,,3714,
2202165,Angie village,Louisiana,,,,,,,,,,,,324,
1801666,Angola city,Indiana,,,,,,,,,,,,9317,
3602198,Angola village,New York,,,,,,,,,,,,2688,
203440,Angoon city,Alaska,,,,,,,,,,,,419,
2801500,Anguilla town,Mississippi,,,,,,,,,,,,613,
4803288,Angus city,Texas,,,,,,,,,,,,414,
203550,Aniak city,Alaska,,,,,,,,,,,,551,
7203024,Animas comunidad,Puerto Rico,,,,,,,,,,,,1167,
1902260,Anita city,Iowa,,,,,,,,,,,,974,
5502075,Aniwa village,Wisconsin,,,,,,,,,,,,222,
5401900,Anmoore town,West Virginia,,,,,,,,,,,,562,
1701543,Anna city,Illinois,,,,,,,,,,,,4259,
1201475,Anna Maria city,Florida,,,,,,,,,,,,825,
3902092,Anna village,Ohio,,,,,,,,,,,,1625,
4901750,Annabella town,Utah,,,,,,,,,,,,766,
2901252,Annada village,Missouri,,,,,,,,,,,,44,
2701684,Annandale city,Minnesota,,,,,,,,,,,,3351,
2901270,Annapolis city,Missouri,,,,,,,,,,,,422,
1701569,Annawan town,Illinois,,,,,,,,,,,,790,
4803342,Annetta South town,Texas,,,,,,,,,,,,780,
101852,Anniston city,Alabama,,,,,,,,,,,,21502,
2901288,Anniston town,Missouri,,,,,,,,,,,,246,
4803360,Annona town,Texas,,,,,,,,,,,,244,
3606502253,Annsville town,New York,,,,,,,,,,,,2652,
4207502600,Annville township,Pennsylvania,,,,,,,,,,,,4829,
2701720,Anoka city,Minnesota,,,,,,,,,,,,17892,
27003,Anoka County,Minnesota,,,,,,,,,,,,5335,
3101465,Anoka village,Nebraska,,,,,,,,,,,,37,
7203174,Anon Raices comunidad,Puerto Rico,,,,,,,,,,,,362,
3101500,Anselmo village,Nebraska,,,,,,,,,,,,111,
3101535,Ansley village,Nebraska,,,,,,,,,,,,576,
37007,Anson County,North Carolina,,,,,,,,,,,,13137,
2302501395,Anson town,Maine,,,,,,,,,,,,2613,
914001220,Ansonia town,Connecticut,,,,,,,,,,,,,
3902120,Ansonia village,Ohio,,,,,,,,,,,,988,
3701420,Ansonville town,North Carolina,,,,,,,,,,,,671,
5401996,Ansted town,West Virginia,,,,,,,,,,,,1276,
4102250,Antelope city,Oregon,,,,,,,,,,,,71,
31003,Antelope County,Nebraska,,,,,,,,,,,,2576,
1902350,Anthon city,Iowa,,,,,,,,,,,,527,
2001975,Anthony city,Kansas,,,,,,,,,,,,2290,
4803432,Anthony town,Texas,,,,,,,,,,,,3811,
501457,Anthonyville town,Arkansas,,,,,,,,,,,,61,
5502250,Antigo city,Wisconsin,,,,,,,,,,,,8075,
4901860,Antimony town,Utah,,,,,,,,,,,,88,
1709701608,Antioch township,Illinois,,,,,,,,,,,,27586,
3902148,Antioch village,Ohio,,,,,,,,,,,,47,
4201302680,Antis township,Pennsylvania,,,,,,,,,,,,6453,
3802660,Antler city,North Dakota,,,,,,,,,,,,13,
4002250,Antlers city,Oklahoma,,,,,,,,,,,,2361,
501540,Antoine town,Arkansas,,,,,,,,,,,,207,
4803540,Anton city,Texas,,,,,,,,,,,,1094,
7203196,Antón Ruíz comunidad,Puerto Rico,,,,,,,,,,,,1695,
26009,Antrim County,Michigan,,,,,,,,,,,,18272,
3301101700,Antrim town,New Hampshire,,,,,,,,,,,,2658,
3604502297,Antwerp town,New York,,,,,,,,,,,,1919,
2615903140,Antwerp township,Michigan,,,,,,,,,,,,13395,
3602286,Antwerp village,New York,,,,,,,,,,,,744,
3902204,Antwerp village,Ohio,,,,,,,,,,,,1811,
203880,Anvik city,Alaska,,,,,,,,,,,,74,
4002300,Apache town,Oklahoma,,,,,,,,,,,,1065,
1201625,Apalachicola city,Florida,,,,,,,,,,,,2504,
1902395,Aplington city,Iowa,,,,,,,,,,,,907,
4202720,Apollo borough,Pennsylvania,,,,,,,,,,,,1247,
5102040,Appalachia town,Virginia,,,,,,,,,,,,1585,
19007,Appanoose County,Iowa,,,,,,,,,,,,4596,
3902232,Apple Creek village,Ohio,,,,,,,,,,,,1089,
1701673,Apple River village,Illinois,,,,,,,,,,,,350,
4901905,Apple Valley town,Utah,,,,,,,,,,,,1233,
4803564,Appleby city,Texas,,,,,,,,,,,,490,
2603200,Applegate village,Michigan,,,,,,,,,,,,233,
2701864,Appleton city,Minnesota,,,,,,,,,,,,1346,
5502375,Appleton city,Wisconsin,588,,,,,,,,,,,75133,
2901522,Appleton City city,Missouri,,,,,,,,,,,,1330,
2301301465,Appleton town,Maine,,,,,,,,,,,,1439,
4202752,Applewold borough,Pennsylvania,,,,,,,,,,,,320,
13001,Appling County,Georgia,,,,,,,,,,,,12996,
51011,Appomattox County,Virginia,,,,,,,,,,,,14085,
5102072,Appomattox town,Virginia,,,,,,,,,,,,2157,
4803588,Aquilla city,Texas,,,,,,,,,,,,95,
3902274,Aquilla village,Ohio,,,,,,,,,,,,266,
2500701585,Aquinnah town,Massachusetts,,,,,,,,,,,,708,
102116,Arab city,Alabama,,,,,,,,,,,,8552,
1302564,Arabi town,Georgia,,,,,,,,,,,,663,
1302592,Aragon city,Georgia,,,,,,,,,,,,1764,
48007,Aransas County,Texas,,,,,,,,,,,,11221,
4002500,Arapaho town,Oklahoma,,,,,,,,,,,,795,
3101780,Arapahoe city,Nebraska,,,,,,,,,,,,976,
3701640,Arapahoe town,North Carolina,,,,,,,,,,,,364,
2901576,Arbela town,Missouri,,,,,,,,,,,,25,
2901630,Arbyrd city,Missouri,,,,,,,,,,,,428,
2605703260,Arcada township,Michigan,,,,,,,,,,,,1742,
1302648,Arcade city,Georgia,,,,,,,,,,,,1829,
3612102418,Arcade town,New York,,,,,,,,,,,,4171,
3602407,Arcade village,New York,,,,,,,,,,,,2095,
1902485,Arcadia city,Iowa,,,,,,,,,,,,894,
2002175,Arcadia city,Kansas,,,,,,,,,,,,302,
